age,trans,hazard
63.58333333333333,hd,7.947364561236851e-4
63.58333333333333,uh,0.08597059154404878
63.58333333333333,ud,0.028832559275764894
63.666666666666664,hu,0.009302240442880007
63.666666666666664,hd,8.013869317533355e-4
63.666666666666664,uh,0.08547055628081614
63.666666666666664,ud,0.02900124071408102
63.75,hu,0.009348868117139105
63.75,hd,8.080930595753067e-4
63.75,uh,0.08497342939892634
63.75,ud,0.02917090900296979
63.83333333333333,hu,0.009395729513588054
63.83333333333333,hd,8.14855305295614e-4
63.83333333333333,uh,0.08447919398220835
63.83333333333333,ud,0.029341569915882403
63.916666666666664,hu,0.009442825803764203
63.916666666666664,hd,8.216741385173737e-4
63.916666666666664,uh,0.08398783321288147
63.916666666666664,ud,0.029513229260046972
64,hu,0.00949015816507727
64,hd,8.285500327734103e-4
64,uh,0.08349933037098319
64,ud,0.029685892876666092
64.08333333333333,hu,0.009537727780838733
64.08333333333333,hd,8.35483465559143e-4
64.08333333333333,uh,0.08301366883380039
64.08333333333333,ud,0.029859566641115533
64.16666666666667,hu,0.009585535840291483
64.16666666666667,hd,8.424749183657483e-4
64.16666666666667,uh,0.08253083207530318
64.16666666666667,ud,0.030034256463144383
64.25,hu,0.009633583538639471
64.25,hd,8.495248767135889e-4
64.25,uh,0.08205080366558316
64.25,ud,0.0302099682870759
64.33333333333333,hu,0.009681872077077684
64.33333333333333,hd,8.566338301859405e-4
64.33333333333333,uh,0.08157356727029395
64.33333333333333,ud,0.03038670809200994
64.41666666666667,hu,0.009730402662822097
64.41666666666667,hd,8.638022724629859e-4
64.41666666666667,uh,0.0810991066500954
64.41666666666667,ud,0.030564481892026398
64.5,hu,0.009779176509139863
64.5,hd,8.710307013560944e-4
64.5,uh,0.08062740566010126
64.5,ud,0.03074329573638975
64.58333333333333,hu,0.00982819483537968
64.58333333333333,hd,8.78319618842401e-4
64.58333333333333,uh,0.08015844824932959
64.58333333333333,ud,0.03092315570975502
64.66666666666667,hu,0.009877458867002286
64.66666666666667,hd,8.856695310996614e-4
64.66666666666667,uh,0.07969221846015644
64.66666666666667,ud,0.031104067932374795
64.75,hu,0.009926969835611012
64.75,hd,8.930809485414011e-4
64.75,uh,0.07922870042777327
64.75,ud,0.0312860385603074
64.83333333333333,hu,0.009976728978982656
64.83333333333333,hd,9.005543858523663e-4
64.83333333333333,uh,0.07876787837964681
64.83333333333333,ud,0.03146907378562648
64.91666666666667,hu,0.010026737541098405
64.91666666666667,hd,9.08090362024264e-4
64.91666666666667,uh,0.07830973663498213
64.91666666666667,ud,0.03165317983663174
65,hu,0.01007699677217489
65,hd,9.156894003917983e-4
65,uh,0.07785425960418975
65,ud,0.03183836297806066
65.08333333333333,hu,0.010127507928695533
65.08333333333333,hd,9.233520286690222e-4
65.08333333333333,uh,0.07740143178835453
65.08333333333333,ud,0.03202462951130189
65.16666666666667,hu,0.010178272273441877
65.16666666666667,hd,9.3107877898598e-4
65.16666666666667,uh,0.07695123777870827
65.16666666666667,ud,0.03221198577460969
